record_date,is_weekend,shop_id,store_name,category,daily_revenue_inr,transaction_count,store_footfall,sales_per_sqft,conversion_rate,revenue_per_visitor,avg_bill_value,footfall_log,weekend_revenue_boost,category_mean_revenue,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2025-07-11,False,1050,MAC,Beauty,249562,136,380,311.95,0.357894737,655.0183727034121,1821.6204379562043,5.942799375126701,0,346056.4607142857,False,False,False,False,False,False
2025-07-12,True,1050,MAC,Beauty,637215,88,264,796.52,0.333333333,2404.5849056603774,7159.7191011235955,5.579729825986222,264,346056.4607142857,False,True,False,False,False,False
2025-07-13,True,1050,MAC,Beauty,634545,245,655,793.18,0.374045802,967.2942073170732,2579.451219512195,6.486160788944089,655,346056.4607142857,False,False,True,False,False,False
2025-07-14,False,1050,MAC,Beauty,296950,75,265,371.19,0.283018868,1116.3533834586467,3907.2368421052633,5.583496308781699,0,346056.4607142857,True,False,False,False,False,False
2025-07-15,False,1050,MAC,Beauty,356433,119,302,445.54,0.394039735,1176.3465346534654,2970.275,5.713732805509369,0,346056.4607142857,False,False,False,False,True,False
2025-07-16,False,1050,MAC,Beauty,237398,71,202,296.75,0.351485149,1169.448275862069,3297.1944444444443,5.313205979041787,0,346056.4607142857,False,False,False,False,False,True
2025-07-17,False,1050,MAC,Beauty,323974,125,406,404.97,0.307881773,796.004914004914,2571.222222222222,6.008813185442595,0,346056.4607142857,False,False,False,True,False,False
2025-07-18,False,1050,MAC,Beauty,361684,96,332,452.11,0.289156627,1086.1381381381382,3728.701030927835,5.808142489980444,0,346056.4607142857,False,False,False,False,False,False
2025-07-19,True,1050,MAC,Beauty,530377,195,547,662.97,0.356489945,967.8412408759124,2706.0051020408164,6.306275286948016,547,346056.4607142857,False,True,False,False,False,False
2025-07-20,True,1050,MAC,Beauty,490502,150,483,613.13,0.310559006,1013.4338842975206,3248.3576158940396,6.182084906716632,483,346056.4607142857,False,False,True,False,False,False
2025-07-21,False,1050,MAC,Beauty,384539,110,310,480.67,0.35483871,1236.459807073955,3464.3153153153153,5.739792912179234,0,346056.4607142857,True,False,False,False,False,False
2025-07-22,False,1050,MAC,Beauty,272800,91,218,341.0,0.417431193,1245.662100456621,2965.217391304348,5.389071729816501,0,346056.4607142857,False,False,False,False,True,False
2025-07-23,False,1050,MAC,Beauty,319236,91,323,399.05,0.281733746,985.2962962962963,3469.9565217391305,5.780743515792329,0,346056.4607142857,False,False,False,False,False,True
2025-07-24,False,1050,MAC,Beauty,154147,60,168,192.68,0.357142857,912.112426035503,2527.0,5.1298987149230735,0,346056.4607142857,False,False,False,True,False,False
2025-07-25,False,1050,MAC,Beauty,347603,120,422,434.5,0.28436019,821.756501182033,2872.7520661157023,6.0473721790462776,0,346056.4607142857,False,False,False,False,False,False
2025-07-26,True,1050,MAC,Beauty,853546,185,501,1066.93,0.369261477,1700.2908366533864,4588.956989247312,6.218600119691729,501,346056.4607142857,False,True,False,False,False,False
2025-07-27,True,1050,MAC,Beauty,849244,255,893,1061.56,0.285554311,949.937360178971,3317.359375,6.795705775173514,893,346056.4607142857,False,False,True,False,False,False
2025-07-28,False,1050,MAC,Beauty,286713,98,323,358.39,0.303405573,884.9166666666666,2896.090909090909,5.780743515792329,0,346056.4607142857,True,False,False,False,False,False
2025-07-29,False,1050,MAC,Beauty,209496,62,219,261.87,0.283105023,952.2545454545455,3325.3333333333335,5.393627546352362,0,346056.4607142857,False,False,False,False,True,False
2025-07-30,False,1050,MAC,Beauty,200118,111,391,250.15,0.283887468,510.5051020408163,1786.767857142857,5.971261839790462,0,346056.4607142857,False,False,False,False,False,True
2025-07-31,False,1050,MAC,Beauty,314971,84,299,393.71,0.280936455,1049.9033333333334,3705.541176470588,5.703782474656201,0,346056.4607142857,False,False,False,True,False,False
2025-08-01,False,1050,MAC,Beauty,160193,78,276,200.24,0.282608696,578.3140794223826,2027.759493670886,5.6240175061873385,0,346056.4607142857,False,False,False,False,False,False
2025-08-02,True,1050,MAC,Beauty,271917,150,498,339.9,0.301204819,544.9238476953908,1800.7748344370862,6.212606095751519,498,346056.4607142857,False,True,False,False,False,False
2025-08-03,True,1050,MAC,Beauty,419409,103,278,524.26,0.370503597,1503.258064516129,4032.778846153846,5.631211781821365,278,346056.4607142857,False,False,True,False,False,False
2025-08-04,False,1050,MAC,Beauty,176900,116,352,221.12,0.329545455,501.1331444759207,1511.965811965812,5.8664680569332965,0,346056.4607142857,True,False,False,False,False,False
2025-08-05,False,1050,MAC,Beauty,374088,96,231,467.61,0.415584416,1612.448275862069,3856.577319587629,5.44673737166631,0,346056.4607142857,False,False,False,False,True,False
2025-08-06,False,1050,MAC,Beauty,251229,138,483,314.04,0.285714286,519.0681818181819,1807.4028776978416,6.182084906716632,0,346056.4607142857,False,False,False,False,False,True
2025-08-07,False,1050,MAC,Beauty,371199,55,194,464.0,0.283505155,1903.5846153846153,6628.553571428572,5.272999558563747,0,346056.4607142857,False,False,False,True,False,False
2025-08-08,False,1050,MAC,Beauty,293673,63,222,367.09,0.283783784,1316.9192825112107,4588.640625,5.407171771460119,0,346056.4607142857,False,False,False,False,False,False
2025-08-09,True,1050,MAC,Beauty,398918,96,337,498.65,0.284866469,1180.2307692307693,4112.556701030928,5.823045895483019,337,346056.4607142857,False,True,False,False,False,False
2025-08-10,True,1050,MAC,Beauty,348217,118,353,435.27,0.33427762,983.6638418079096,2926.1932773109243,5.869296913133774,353,346056.4607142857,False,False,True,False,False,False
2025-08-11,False,1050,MAC,Beauty,201175,60,146,251.47,0.410958904,1368.5374149659865,3297.9508196721313,4.990432586778736,0,346056.4607142857,True,False,False,False,False,False
2025-08-12,False,1050,MAC,Beauty,265466,61,179,331.83,0.340782123,1474.8111111111111,4281.709677419355,5.19295685089021,0,346056.4607142857,False,False,False,False,True,False
2025-08-13,False,1050,MAC,Beauty,246731,68,213,308.41,0.319248826,1152.9485981308412,3575.8115942028985,5.365976015021851,0,346056.4607142857,False,False,False,False,False,True
2025-08-14,False,1050,MAC,Beauty,222196,60,152,277.75,0.394736842,1452.2614379084966,3642.55737704918,5.030437921392435,0,346056.4607142857,False,False,False,True,False,False
2025-08-15,False,1050,MAC,Beauty,527862,167,524,659.83,0.31870229,1005.4514285714286,3142.035714285714,6.263398262591624,0,346056.4607142857,False,False,False,False,False,False
2025-08-16,True,1050,MAC,Beauty,293035,258,666,366.29,0.387387387,439.3328335832084,1131.4092664092664,6.502790045915623,666,346056.4607142857,False,True,False,False,False,False
2025-08-17,True,1050,MAC,Beauty,568538,209,528,710.67,0.395833333,1074.7410207939508,2707.3238095238094,6.270988431858299,528,346056.4607142857,False,False,True,False,False,False
2025-08-18,False,1050,MAC,Beauty,384237,126,312,480.3,0.403846154,1227.594249201278,3025.488188976378,5.746203190540153,0,346056.4607142857,True,False,False,False,False,False
2025-08-19,False,1050,MAC,Beauty,352243,149,374,440.3,0.398395722,939.3146666666667,2348.286666666667,5.926926025970411,0,346056.4607142857,False,False,False,False,True,False
2025-08-20,False,1050,MAC,Beauty,363146,81,262,453.93,0.309160305,1380.783269961977,4428.609756097561,5.572154032177765,0,346056.4607142857,False,False,False,False,False,True
2025-08-21,False,1050,MAC,Beauty,236164,75,260,295.2,0.288461538,904.8429118773946,3107.4210526315787,5.564520407322694,0,346056.4607142857,False,False,False,True,False,False
2025-08-22,False,1050,MAC,Beauty,182799,77,259,228.5,0.297297297,703.0730769230769,2343.576923076923,5.560681631015528,0,346056.4607142857,False,False,False,False,False,False
2025-08-23,True,1050,MAC,Beauty,568952,124,432,711.19,0.287037037,1313.9769053117782,4551.616,6.07073772800249,432,346056.4607142857,False,True,False,False,False,False
2025-08-24,True,1050,MAC,Beauty,503239,221,599,629.05,0.368948247,838.7316666666667,2266.8423423423424,6.396929655216146,599,346056.4607142857,False,False,True,False,False,False
2025-08-25,False,1050,MAC,Beauty,301666,70,210,377.08,0.333333333,1429.696682464455,4248.816901408451,5.351858133476067,0,346056.4607142857,True,False,False,False,False,False
2025-08-26,False,1050,MAC,Beauty,206119,102,350,257.65,0.291428571,587.2336182336182,2001.1553398058252,5.860786223465865,0,346056.4607142857,False,False,False,False,True,False
2025-08-27,False,1050,MAC,Beauty,365263,121,371,456.58,0.326145553,981.8897849462365,2993.9590163934427,5.918893854273146,0,346056.4607142857,False,False,False,False,False,True
2025-08-28,False,1050,MAC,Beauty,362221,94,284,452.78,0.330985915,1270.9508771929825,3812.8526315789472,5.652489180268651,0,346056.4607142857,False,False,False,True,False,False
2025-08-29,False,1050,MAC,Beauty,304160,108,295,380.2,0.366101695,1027.5675675675675,2790.4587155963304,5.69035945432406,0,346056.4607142857,False,False,False,False,False,False
2025-08-30,True,1050,MAC,Beauty,602833,137,434,753.54,0.315668203,1385.8229885057472,4368.355072463768,6.075346031088684,434,346056.4607142857,False,True,False,False,False,False
2025-08-31,True,1050,MAC,Beauty,437417,116,372,546.77,0.311827957,1172.6997319034851,3738.6068376068374,5.921578419643816,372,346056.4607142857,False,False,True,False,False,False
2025-09-01,False,1050,MAC,Beauty,295993,114,400,369.99,0.285,738.1371571072319,2573.8521739130433,5.993961427306569,0,346056.4607142857,True,False,False,False,False,False
2025-09-02,False,1050,MAC,Beauty,161819,64,206,202.27,0.310679612,781.7342995169082,2489.523076923077,5.332718793265369,0,346056.4607142857,False,False,False,False,True,False
2025-09-03,False,1050,MAC,Beauty,156921,82,234,196.15,0.35042735,667.7489361702128,1890.6144578313254,5.459585514144159,0,346056.4607142857,False,False,False,False,False,True
2025-09-04,False,1050,MAC,Beauty,326548,140,480,408.19,0.291666667,678.8939708939708,2315.9432624113474,6.175867270105761,0,346056.4607142857,False,False,False,True,False,False
2025-09-05,False,1050,MAC,Beauty,188701,56,139,235.88,0.402877698,1347.8642857142856,3310.5438596491226,4.941642422609304,0,346056.4607142857,False,False,False,False,False,False
2025-09-06,True,1050,MAC,Beauty,288349,105,259,360.44,0.405405405,1109.0346153846153,2720.2735849056603,5.560681631015528,259,346056.4607142857,False,True,False,False,False,False
2025-09-07,True,1050,MAC,Beauty,609726,210,696,762.16,0.301724138,874.7862266857962,2889.696682464455,6.546785410760524,696,346056.4607142857,False,False,True,False,False,False
2025-09-08,False,1050,MAC,Beauty,378313,113,305,472.89,0.370491803,1236.3169934640523,3318.535087719298,5.723585101952381,0,346056.4607142857,True,False,False,False,False,False
2025-09-09,False,1050,MAC,Beauty,236075,120,369,295.09,0.325203252,638.0405405405405,1951.0330578512396,5.91350300563827,0,346056.4607142857,False,False,False,False,True,False
2025-09-10,False,1050,MAC,Beauty,221984,109,348,277.48,0.313218391,636.0573065902579,2018.0363636363636,5.855071922202427,0,346056.4607142857,False,False,False,False,False,True
2025-09-11,False,1050,MAC,Beauty,298282,130,347,372.85,0.374639769,857.1321839080459,2276.961832061069,5.8522024797744745,0,346056.4607142857,False,False,False,True,False,False
2025-09-12,False,1050,MAC,Beauty,230959,123,425,288.7,0.289411765,542.1572769953052,1862.5725806451612,6.054439346269371,0,346056.4607142857,False,False,False,False,False,False
2025-09-13,True,1050,MAC,Beauty,454829,118,284,568.54,0.415492958,1595.8912280701754,3822.09243697479,5.652489180268651,284,346056.4607142857,False,True,False,False,False,False
2025-09-14,True,1050,MAC,Beauty,649542,137,406,811.93,0.337438424,1595.9262899262899,4706.826086956522,6.008813185442595,406,346056.4607142857,False,False,True,False,False,False
2025-09-15,False,1050,MAC,Beauty,346934,148,368,433.67,0.402173913,940.2005420054201,2328.4161073825503,5.910796644040527,0,346056.4607142857,True,False,False,False,False,False
2025-09-16,False,1050,MAC,Beauty,159868,118,389,199.84,0.303341902,409.9179487179487,1343.4285714285713,5.966146739123692,0,346056.4607142857,False,False,False,False,True,False
2025-09-17,False,1050,MAC,Beauty,163291,96,237,204.11,0.405063291,686.0966386554621,1683.4123711340205,5.472270673671475,0,346056.4607142857,False,False,False,False,False,True
2025-09-18,False,1050,MAC,Beauty,196381,57,154,245.48,0.37012987,1266.9741935483871,3385.8793103448274,5.043425116919247,0,346056.4607142857,False,False,False,True,False,False
2025-09-19,False,1050,MAC,Beauty,395439,117,396,494.3,0.295454545,996.0680100755668,3351.177966101695,5.983936280687191,0,346056.4607142857,False,False,False,False,False,False
2025-09-20,True,1050,MAC,Beauty,271578,210,730,339.47,0.287671233,371.515731874145,1287.0995260663508,6.594413459749778,730,346056.4607142857,False,True,False,False,False,False
2025-09-21,True,1050,MAC,Beauty,460229,288,775,575.29,0.371612903,593.0786082474227,1592.4878892733564,6.654152520183219,775,346056.4607142857,False,False,True,False,False,False
2025-09-22,False,1050,MAC,Beauty,323621,58,193,404.53,0.300518135,1668.1494845360826,5485.1016949152545,5.267858159063328,0,346056.4607142857,True,False,False,False,False,False
2025-09-23,False,1050,MAC,Beauty,394064,136,402,492.58,0.338308458,977.8263027295285,2876.3795620437954,5.998936561946683,0,346056.4607142857,False,False,False,False,True,False
2025-09-24,False,1050,MAC,Beauty,271763,145,430,339.7,0.337209302,630.5406032482599,1861.390410958904,6.066108090103747,0,346056.4607142857,False,False,False,False,False,True
2025-09-25,False,1050,MAC,Beauty,172276,86,264,215.34,0.325757576,650.0981132075472,1980.183908045977,5.579729825986222,0,346056.4607142857,False,False,False,True,False,False
2025-09-26,False,1050,MAC,Beauty,180995,117,320,226.24,0.365625,563.8473520249221,1533.8559322033898,5.771441123130016,0,346056.4607142857,False,False,False,False,False,False
2025-09-27,True,1050,MAC,Beauty,249101,154,449,311.38,0.34298441,553.5577777777778,1607.1032258064515,6.1092475827643655,449,346056.4607142857,False,True,False,False,False,False
2025-09-28,True,1050,MAC,Beauty,654818,115,325,818.52,0.353846154,2008.644171779141,5644.982758620689,5.786897381366708,325,346056.4607142857,False,False,True,False,False,False
2025-09-29,False,1050,MAC,Beauty,199363,129,397,249.2,0.324937028,500.91206030150755,1533.5615384615385,5.986452005284438,0,346056.4607142857,True,False,False,False,False,False
2025-09-30,False,1050,MAC,Beauty,290369,134,325,362.96,0.412307692,890.7024539877301,2150.8814814814814,5.786897381366708,0,346056.4607142857,False,False,False,False,True,False
2025-10-01,False,1050,MAC,Beauty,196407,71,229,245.51,0.310043668,853.9434782608696,2727.875,5.438079308923196,0,346056.4607142857,False,False,False,False,False,True
2025-10-02,False,1050,MAC,Beauty,911453,221,700,1139.32,0.315714286,1300.2182596291013,4105.644144144144,6.55250788703459,0,346056.4607142857,False,False,False,True,False,False
2025-10-03,False,1050,MAC,Beauty,198294,121,398,247.87,0.304020101,496.97744360902254,1625.360655737705,5.988961416889864,0,346056.4607142857,False,False,False,False,False,False
2025-10-04,True,1050,MAC,Beauty,627706,250,770,784.63,0.324675325,814.1452658884566,2500.820717131474,6.647688373563329,770,346056.4607142857,False,True,False,False,False,False
2025-10-05,True,1050,MAC,Beauty,288136,186,475,360.17,0.391578947,605.3277310924369,1540.8342245989304,6.16541785423142,475,346056.4607142857,False,False,True,False,False,False
2025-10-06,False,1050,MAC,Beauty,329759,122,313,412.2,0.389776358,1050.187898089172,2680.967479674797,5.749392985908253,0,346056.4607142857,True,False,False,False,False,False
2025-10-07,False,1050,MAC,Beauty,200759,81,250,250.95,0.324,799.8366533864541,2448.2804878048782,5.5254529391317835,0,346056.4607142857,False,False,False,False,True,False
2025-10-08,False,1050,MAC,Beauty,166234,51,131,207.79,0.389312977,1259.3484848484848,3196.8076923076924,4.882801922586371,0,346056.4607142857,False,False,False,False,False,True
2025-10-09,False,1050,MAC,Beauty,347248,127,393,434.06,0.323155216,881.3401015228426,2712.875,5.976350909297934,0,346056.4607142857,False,False,False,True,False,False
2025-10-10,False,1050,MAC,Beauty,253305,148,528,316.63,0.28030303,478.8374291115312,1700.03355704698,6.270988431858299,0,346056.4607142857,False,False,False,False,False,False
2025-10-11,True,1050,MAC,Beauty,453826,216,648,567.28,0.333333333,699.2696456086287,2091.3640552995394,6.47543271670409,648,346056.4607142857,False,True,False,False,False,False
2025-10-12,True,1050,MAC,Beauty,561776,219,560,702.22,0.391071429,1001.3832442067736,2553.5272727272727,6.329720905522696,560,346056.4607142857,False,False,True,False,False,False
2025-01-06,False,1051,Hamley's,Toys,415717,345,1207,41.57,0.285832643,344.1365894039735,1201.4942196531792,7.0967213784947605,0,1005186.5142857142,True,False,False,False,False,False
2025-01-07,False,1051,Hamley's,Toys,635651,221,902,63.57,0.245011086,703.9324473975637,2863.2927927927926,6.805722553416985,0,1005186.5142857142,False,False,False,False,True,False
2025-01-08,False,1051,Hamley's,Toys,876059,310,1204,87.61,0.257475083,727.0199170124481,2816.909967845659,7.094234845924755,0,1005186.5142857142,False,False,False,False,False,True
2025-01-09,False,1051,Hamley's,Toys,875699,359,1275,87.57,0.281568627,686.2844827586207,2432.4972222222223,7.151485463904735,0,1005186.5142857142,False,False,False,True,False,False
2025-01-10,False,1051,Hamley's,Toys,465371,221,1019,46.54,0.216879293,456.24607843137255,2096.265765765766,6.927557906278317,0,1005186.5142857142,False,False,False,False,False,False
2025-01-11,True,1051,Hamley's,Toys,1803162,323,1247,180.32,0.259021652,1444.8413461538462,5565.314814814815,7.129297548929373,1247,1005186.5142857142,False,True,False,False,False,False
2025-01-12,True,1051,Hamley's,Toys,2319020,325,1161,231.9,0.279931094,1995.7142857142858,7113.558282208589,7.057897937411856,1161,1005186.5142857142,False,False,True,False,False,False
2025-01-13,False,1051,Hamley's,Toys,1025343,364,1197,102.53,0.304093567,855.8789649415693,2809.158904109589,7.088408778675395,0,1005186.5142857142,True,False,False,False,False,False
2025-01-14,False,1051,Hamley's,Toys,1078264,357,1618,107.83,0.220642769,666.0061766522545,3011.91061452514,7.389563953677635,0,1005186.5142857142,False,False,False,False,True,False
2025-01-15,False,1051,Hamley's,Toys,432214,175,567,43.22,0.308641975,760.9401408450705,2455.7613636363635,6.342121418721152,0,1005186.5142857142,False,False,False,False,False,True
2025-01-16,False,1051,Hamley's,Toys,442341,249,969,44.23,0.256965944,456.02164948453606,1769.364,6.877296071497429,0,1005186.5142857142,False,False,False,True,False,False
2025-01-17,False,1051,Hamley's,Toys,825788,390,1760,82.58,0.221590909,468.931289040318,2111.989769820972,7.473637108496206,0,1005186.5142857142,False,False,False,False,False,False
2025-01-18,True,1051,Hamley's,Toys,1597297,597,1924,159.73,0.31029106,829.7646753246753,2671.0652173913045,7.562681246721884,1924,1005186.5142857142,False,True,False,False,False,False
2025-01-19,True,1051,Hamley's,Toys,1708988,463,1516,170.9,0.305408971,1126.5576796308503,3683.1637931034484,7.324489979348532,1516,1005186.5142857142,False,False,True,False,False,False
2025-01-20,False,1051,Hamley's,Toys,454262,305,1434,45.43,0.212691771,316.55888501742163,1484.516339869281,7.268920128193722,0,1005186.5142857142,True,False,False,False,False,False
2025-01-21,False,1051,Hamley's,Toys,952830,341,1500,95.28,0.227333333,634.796802131912,2786.0526315789475,7.313886831633462,0,1005186.5142857142,False,False,False,False,True,False
2025-01-22,False,1051,Hamley's,Toys,630524,360,1647,63.05,0.218579235,382.5995145631068,1746.6038781163436,7.4073177104694174,0,1005186.5142857142,False,False,False,False,False,True
2025-01-23,False,1051,Hamley's,Toys,1105525,304,1013,110.55,0.300098717,1090.2613412228798,3624.6721311475408,6.921658184151129,0,1005186.5142857142,False,False,False,True,False,False
2025-01-24,False,1051,Hamley's,Toys,1073310,373,1518,107.33,0.24571805,706.5898617511521,2869.812834224599,7.325807502595773,0,1005186.5142857142,False,False,False,False,False,False
2025-01-25,True,1051,Hamley's,Toys,890344,353,1441,89.03,0.244968772,617.4368932038835,2515.0960451977403,7.273786317844895,1441,1005186.5142857142,False,True,False,False,False,False
2025-01-26,True,1051,Hamley's,Toys,1761937,544,2599,176.19,0.209311274,677.6680769230769,3232.9119266055045,7.8632667240095735,2599,1005186.5142857142,False,False,True,False,False,False
2025-01-27,False,1051,Hamley's,Toys,938751,285,1096,93.88,0.260036496,855.7438468550592,3282.346153846154,7.00033446027523,0,1005186.5142857142,True,False,False,False,False,False
2025-01-28,False,1051,Hamley's,Toys,406146,370,1582,40.61,0.233881163,256.5672773215414,1094.733153638814,7.367077059881012,0,1005186.5142857142,False,False,False,False,True,False
2025-01-29,False,1051,Hamley's,Toys,675037,319,1228,67.5,0.259771987,549.2571196094385,2109.490625,7.113956109566034,0,1005186.5142857142,False,False,False,False,False,True
2025-01-30,False,1051,Hamley's,Toys,1000921,273,941,100.09,0.290116897,1062.5488322717622,3652.9963503649633,6.848005274576363,0,1005186.5142857142,False,False,False,True,False,False
2025-01-31,False,1051,Hamley's,Toys,480626,196,847,48.06,0.231404959,566.7759433962265,2439.7258883248733,6.742880635791903,0,1005186.5142857142,False,False,False,False,False,False
2025-02-01,True,1051,Hamley's,Toys,1180756,320,1189,118.08,0.269133726,992.2319327731093,3678.367601246106,7.081708586105575,1189,1005186.5142857142,False,True,False,False,False,False
2025-02-02,True,1051,Hamley's,Toys,1217940,390,1620,121.79,0.240740741,751.3510178901912,3114.936061381074,7.390798521735676,1620,1005186.5142857142,False,False,True,False,False,False
2025-02-03,False,1051,Hamley's,Toys,862733,160,649,86.27,0.246533128,1327.2815384615385,5358.590062111802,6.476972362889683,0,1005186.5142857142,True,False,False,False,False,False
2025-02-04,False,1051,Hamley's,Toys,597813,171,645,59.78,0.265116279,925.407120743034,3475.656976744186,6.470799503782602,0,1005186.5142857142,False,False,False,False,True,False
2025-02-05,False,1051,Hamley's,Toys,1151860,322,1495,115.19,0.215384615,769.9598930481284,3566.1300309597523,7.310550158534422,0,1005186.5142857142,False,False,False,False,False,True
2025-02-06,False,1051,Hamley's,Toys,610852,185,751,61.09,0.246338216,812.3031914893617,3284.1505376344085,6.62273632394984,0,1005186.5142857142,False,False,False,True,False,False
2025-02-07,False,1051,Hamley's,Toys,540148,173,701,54.01,0.2467903,769.4415954415955,3104.2988505747126,6.553933404025811,0,1005186.5142857142,False,False,False,False,False,False
2025-02-08,True,1051,Hamley's,Toys,1547021,586,2096,154.7,0.279580153,737.7305674773486,2635.4701873935264,7.64826303090192,2096,1005186.5142857142,False,True,False,False,False,False
2025-02-09,True,1051,Hamley's,Toys,964051,484,2083,96.41,0.232357177,462.5964491362764,1987.7340206185568,7.642044402873258,2083,1005186.5142857142,False,False,True,False,False,False
2025-02-10,False,1051,Hamley's,Toys,462259,245,857,46.23,0.28588098,538.7634032634032,1879.10162601626,6.754604099487962,0,1005186.5142857142,True,False,False,False,False,False
2025-02-11,False,1051,Hamley's,Toys,976452,244,1067,97.65,0.228678538,914.2808988764045,3985.5183673469387,6.97354301952014,0,1005186.5142857142,False,False,False,False,True,False
2025-02-12,False,1051,Hamley's,Toys,955547,314,1296,95.55,0.242283951,736.7363145720894,3033.4825396825395,7.167809184316444,0,1005186.5142857142,False,False,False,False,False,True
2025-02-13,False,1051,Hamley's,Toys,774715,208,814,77.47,0.255528256,950.5705521472393,3706.7703349282297,6.703188113240863,0,1005186.5142857142,False,False,False,True,False,False
2025-02-14,False,1051,Hamley's,Toys,556666,172,614,55.67,0.280130293,905.1479674796748,3217.722543352601,6.421622267806518,0,1005186.5142857142,False,False,False,False,False,False
2025-02-15,True,1051,Hamley's,Toys,1763131,604,1964,176.31,0.307535642,897.2676844783715,2914.2661157024795,7.583247524303362,1964,1005186.5142857142,False,True,False,False,False,False
2025-02-16,True,1051,Hamley's,Toys,1580076,551,2151,158.01,0.256159926,734.2360594795539,2862.4565217391305,7.674152921281675,2151,1005186.5142857142,False,False,True,False,False,False
2025-02-17,False,1051,Hamley's,Toys,1074579,218,747,107.46,0.291834003,1436.6029411764705,4906.753424657534,6.617402977974478,0,1005186.5142857142,True,False,False,False,False,False
2025-02-18,False,1051,Hamley's,Toys,864851,159,651,86.49,0.244239631,1326.4585889570553,5405.31875,6.480044561926653,0,1005186.5142857142,False,False,False,False,True,False
2025-02-19,False,1051,Hamley's,Toys,1142407,309,1396,114.24,0.221346705,817.757337151038,3685.1838709677418,7.242082359256962,0,1005186.5142857142,False,False,False,False,False,True
2025-02-20,False,1051,Hamley's,Toys,450323,384,1756,45.03,0.218678815,256.30221969265796,1169.6701298701298,7.471363088187097,0,1005186.5142857142,False,False,False,True,False,False
2025-02-21,False,1051,Hamley's,Toys,963972,321,1102,96.4,0.291288566,873.9546690843155,2993.7018633540374,7.005789019253503,0,1005186.5142857142,False,False,False,False,False,False
2025-02-22,True,1051,Hamley's,Toys,1371739,252,1140,137.17,0.221052632,1202.225241016652,5421.893280632411,7.039660349862076,1140,1005186.5142857142,False,True,False,False,False,False
2025-02-23,True,1051,Hamley's,Toys,2271858,284,1189,227.19,0.238856182,1909.1243697478992,7971.4315789473685,7.081708586105575,1189,1005186.5142857142,False,False,True,False,False,False
2025-02-24,False,1051,Hamley's,Toys,1119318,333,1358,111.93,0.245213549,823.6335540838852,3351.251497005988,7.214504414151143,0,1005186.5142857142,True,False,False,False,False,False
2025-02-25,False,1051,Hamley's,Toys,680514,364,1223,68.05,0.297628782,555.9754901960785,1864.4219178082192,7.1098794630722715,0,1005186.5142857142,False,False,False,False,True,False
2025-02-26,False,1051,Hamley's,Toys,999038,258,883,99.9,0.29218573,1130.133484162896,3857.289575289575,6.784457062637643,0,1005186.5142857142,False,False,False,False,False,True
2025-02-27,False,1051,Hamley's,Toys,705242,249,981,70.52,0.25382263,718.1690427698575,2820.968,6.889591308354466,0,1005186.5142857142,False,False,False,True,False,False
2025-02-28,False,1051,Hamley's,Toys,1036667,162,620,103.67,0.261290323,1669.3510466988728,6359.920245398773,6.431331081933479,0,1005186.5142857142,False,False,False,False,False,False
2025-03-01,True,1051,Hamley's,Toys,1569807,540,2338,156.98,0.230966638,671.1445061992305,2901.6765249537893,7.757478766584179,2338,1005186.5142857142,False,True,False,False,False,False
2025-03-02,True,1051,Hamley's,Toys,1513575,536,1914,151.36,0.280041797,790.378590078329,2818.575418994413,7.557472901614746,1914,1005186.5142857142,False,False,True,False,False,False
2025-03-03,False,1051,Hamley's,Toys,1087807,311,1336,108.78,0.232784431,813.6178010471205,3486.5608974358975,7.198183577101943,0,1005186.5142857142,True,False,False,False,False,False
2025-03-04,False,1051,Hamley's,Toys,854530,178,814,85.45,0.218673219,1048.5030674846626,4773.91061452514,6.703188113240863,0,1005186.5142857142,False,False,False,False,True,False
2025-03-05,False,1051,Hamley's,Toys,693256,323,1226,69.33,0.263458401,565.000814995925,2139.679012345679,7.112327444710911,0,1005186.5142857142,False,False,False,False,False,True
2025-03-06,False,1051,Hamley's,Toys,442223,241,929,44.22,0.25941873,475.5086021505376,1827.3677685950413,6.835184586147301,0,1005186.5142857142,False,False,False,True,False,False
2025-03-07,False,1051,Hamley's,Toys,1107303,221,931,110.73,0.237379162,1188.093347639485,4987.851351351352,6.837332814685591,0,1005186.5142857142,False,False,False,False,False,False
2025-03-08,True,1051,Hamley's,Toys,1806758,294,1213,180.68,0.242374279,1488.2685337726523,6124.603389830509,7.101675971619444,1213,1005186.5142857142,False,True,False,False,False,False
2025-03-09,True,1051,Hamley's,Toys,1504768,284,1258,150.48,0.225755167,1195.208895949166,5279.887719298245,7.138073034044347,1258,1005186.5142857142,False,False,True,False,False,False
2025-03-10,False,1051,Hamley's,Toys,955695,326,1457,95.57,0.223747426,655.4835390946502,2922.6146788990827,7.284820912568604,0,1005186.5142857142,True,False,False,False,False,False
2025-03-11,False,1051,Hamley's,Toys,746271,207,903,74.63,0.22923588,825.5210176991151,3587.841346153846,6.806829360392176,0,1005186.5142857142,False,False,False,False,True,False
2025-03-12,False,1051,Hamley's,Toys,1002656,259,1067,100.27,0.242736645,938.816479400749,3856.369230769231,6.97354301952014,0,1005186.5142857142,False,False,False,False,False,True
